date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:23	206963/206963	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:22%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Lightest-Bike.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Lightest-Bike.jpg	(from https://ergo.creativezeune.com/news/)
15:48:23	97879/97879	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:23%20GMT	https://ergo.creativezeune.com/2021/01/04/ergo-launches-worlds-lightest-e-road-bike/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/01/04/ergo-launches-worlds-lightest-e-road-bike/index.html	(from https://ergo.creativezeune.com/news/)
15:48:24	79141/79141	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:24%20GMT	https://ergo.creativezeune.com/tag/how-to/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/tag/how-to/index.html	(from https://ergo.creativezeune.com/news/)
15:48:24	6471/6471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:13%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Full-Bike-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Full-Bike-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:24	499789/499789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:17%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike.jpg	(from https://ergo.creativezeune.com/news/)
15:48:24	76074/76074	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:24%20GMT	https://ergo.creativezeune.com/tag/ergo-bike/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/tag/ergo-bike/index.html	(from https://ergo.creativezeune.com/news/)
15:48:25	76104/76104	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:25%20GMT	https://ergo.creativezeune.com/tag/e-bike/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/tag/e-bike/index.html	(from https://ergo.creativezeune.com/news/)
15:48:25	76122/76122	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:25%20GMT	https://ergo.creativezeune.com/tag/road-bike/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/tag/road-bike/index.html	(from https://ergo.creativezeune.com/news/)
15:48:25	97862/97862	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:25%20GMT	https://ergo.creativezeune.com/2021/02/09/the-messy-truth-about-spray-on-chain-lube/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/02/09/the-messy-truth-about-spray-on-chain-lube/index.html	(from https://ergo.creativezeune.com/news/)
15:48:25	80719/80719	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:25%20GMT	https://ergo.creativezeune.com/tag/ergo-tips/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/tag/ergo-tips/index.html	(from https://ergo.creativezeune.com/news/)
15:48:25	12857/12857	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:57%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-Race-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-Race-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:25	8142/8142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:47%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-handle-bar-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-handle-bar-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:26	18154/18154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:52%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-race-2-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-race-2-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:26	15584/15584	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:17%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:26	15507/15507	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:27%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Rider-2-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Rider-2-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:27	18440/18440	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:02%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-rider-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-rider-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:27	98076/98076	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:27%20GMT	https://ergo.creativezeune.com/2021/01/09/joshua-cavera-sprints-to-his-best-result-in-years-at-gp-greenland/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/01/09/joshua-cavera-sprints-to-his-best-result-in-years-at-gp-greenland/index.html	(from https://ergo.creativezeune.com/news/)
15:48:27	97860/97860	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:27%20GMT	https://ergo.creativezeune.com/2021/01/17/how-to-raise-a-handlebars-on-your-ergo-bike/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/01/17/how-to-raise-a-handlebars-on-your-ergo-bike/index.html	(from https://ergo.creativezeune.com/news/)
15:48:27	13369/13369	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:22%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Lightest-Bike-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Lightest-Bike-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:28	98120/98120	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:28%20GMT	https://ergo.creativezeune.com/2020/11/26/ergo-trail-tested-ergx-31-race-brakes-what-you-need-to-know/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2020/11/26/ergo-trail-tested-ergx-31-race-brakes-what-you-need-to-know/index.html	(from https://ergo.creativezeune.com/news/)
15:48:28	25017/25017	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:08%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Ergo-Trail-Tested-300x200.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Ergo-Trail-Tested-300x200.jpg	(from https://ergo.creativezeune.com/news/)
15:48:28	50501/50501	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:13%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Full-Bike-1024x683.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Full-Bike-1024x683.jpg	(from https://ergo.creativezeune.com/news/)
15:48:29	97976/97976	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:29%20GMT	https://ergo.creativezeune.com/2021/02/09/ergo-trw-fork-gold-race-to-go-ahead-on-closed-circuit/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/02/09/ergo-trw-fork-gold-race-to-go-ahead-on-closed-circuit/index.html	(from https://ergo.creativezeune.com/news/)
15:48:29	145660/145660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:57%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-Race-1024x683.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-Race-1024x683.jpg	(from https://ergo.creativezeune.com/news/)
15:48:29	61402/61402	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:47%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-handle-bar-1024x683.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-handle-bar-1024x683.jpg	(from https://ergo.creativezeune.com/news/)
15:48:30	110230/110230	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:31:52%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-race-2-1024x683.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Bike-race-2-1024x683.jpg	(from https://ergo.creativezeune.com/news/)
15:48:30	121015/121015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Mar%202021%2014:32:18%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike-1024x683.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Gears-Bike-1024x683.jpg	(from https://ergo.creativezeune.com/news/)
15:48:30	15969/15969	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Nov%202021%2020:04:06%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-776.css?ver=1637352246	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-77631ed.css	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:30	1041/1041	---M-Z	200	added ('OK')	application/rss+xml	etag:%228800c7e164ed96c46978feed5e7b09a8%22	https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/feed/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/feed/index.html	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:31	137637/137637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2012:06:27%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/man-with-a-cycle-PDXRD3C-683x1024.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/man-with-a-cycle-PDXRD3C-683x1024.jpg	(from https://ergo.creativezeune.com/news/)
15:48:32	7154/7154	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:33%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/posts/704	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/posts/704.json	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:48:35%20GMT	https://ergo.creativezeune.com/?p=704	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index5d09.html	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:35	2758/2758	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:35%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2F2021%2F03%2F09%2Fcycling-on-your-period-harness-the-power-of-your-hormones%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed0c22.json	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:38	2880/2880	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:48:39%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2F2021%2F03%2F09%2Fcycling-on-your-period-harness-the-power-of-your-hormones%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embedf553	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:39	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:48:39%20GMT	http://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadcrop-1024x269.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadcrop-1024x269.10a.delayed	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:39	28737/28737	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:39%20GMT	https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/?amp=1	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/index5593.html	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:40	88515/88515	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:40%20GMT	https://ergo.creativezeune.com/author/sandez/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/author/sandez/index.html	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:40	77329/77329	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:40%20GMT	https://ergo.creativezeune.com/2021/03/09/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/03/09/index.html	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:41	37116/37116	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:33:20%20GMT	https://ergo.creativezeune.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.min.js?ver=5.8.2	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.min080f.js	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:41	59152/59152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Mar%202021%2010:43:10%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadcrop-1024x269.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadcrop-1024x269.jpg	(from https://ergo.creativezeune.com/2021/03/09/cycling-on-your-period-harness-the-power-of-your-hormones/)
15:48:41	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:48:41%20GMT	http://ergo.creativezeune.com/robots.txt		(from https://ergo.creativezeune.com/)
15:48:41	41445/41445	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Nov%202021%2019:08:16%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-602.css?ver=1637348896	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-6026d2f.css	(from https://ergo.creativezeune.com/testimonials/)
15:48:44	1524/1524	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:44%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/pages/524	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/pages/524.json	(from https://ergo.creativezeune.com/testimonials/)
15:48:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:48:46%20GMT	https://ergo.creativezeune.com/?p=524	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index7dad.html	(from https://ergo.creativezeune.com/testimonials/)
15:48:46	2350/2350	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:46%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Ftestimonials%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed1e48.json	(from https://ergo.creativezeune.com/testimonials/)
15:48:48	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:48:48%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Ftestimonials%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed0a52	(from https://ergo.creativezeune.com/testimonials/)
15:48:49	16182/16182	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:48:49%20GMT	https://ergo.creativezeune.com/testimonials/?amp=1	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/testimonials/index5593.html	(from https://ergo.creativezeune.com/testimonials/)
15:48:49	79443/79443	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20Mar%202021%2008:11:50%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-03.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-03.jpg	(from https://ergo.creativezeune.com/testimonials/)
15:48:51	98173/98173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20Mar%202021%2008:12:22%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-04.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-04.jpg	(from https://ergo.creativezeune.com/testimonials/)
15:48:52	643495/643495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2007:32:39%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadbike2.1.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/02/Roadbike2.1.jpg	(from https://ergo.creativezeune.com/testimonials/)
15:48:52	44541/44541	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2010:14:17%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-572.css?ver=1637230457	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-572d77a.css	(from https://ergo.creativezeune.com/rent-a-bike/)
15:48:52	563607/563607	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2009:32:34%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-02.jpg	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Team-02.jpg	(from https://ergo.creativezeune.com/testimonials/)
15:48:54	1521/1521	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:54%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/pages/522	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/pages/522.json	(from https://ergo.creativezeune.com/rent-a-bike/)
15:48:56	2345/2345	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:48:56%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Frent-a-bike%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed6422.json	(from https://ergo.creativezeune.com/rent-a-bike/)
15:48:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:48:56%20GMT	https://ergo.creativezeune.com/?p=522	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index28a7.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:48:59	2437/2437	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:48:59%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Frent-a-bike%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed410d	(from https://ergo.creativezeune.com/rent-a-bike/)
15:48:59	16177/16177	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:00%20GMT	https://ergo.creativezeune.com/rent-a-bike/?amp=1	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/rent-a-bike/index5593.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:01	233983/233983	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:34:36%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-02.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-02.png	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:02	217151/217151	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:35:09%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-03.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-03.png	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:03	224603/224603	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:35:41%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-04.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-04.png	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:03	235972/235972	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:33:58%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-01.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-01.png	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:04	79427/79427	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2010:29:12%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-518.css?ver=1637231352	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-518fcdd.css	(from https://ergo.creativezeune.com/events/)
15:49:08	116883/116883	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:08%20GMT	https://ergo.creativezeune.com/rent-a-bike/?add-to-cart=1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/rent-a-bike/index639b.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:10	1506/1506	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:49:10%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/pages/520	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/pages/520.json	(from https://ergo.creativezeune.com/events/)
15:49:11	116904/116904	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:11%20GMT	https://ergo.creativezeune.com/rent-a-bike/?add-to-cart=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/rent-a-bike/indexd57a.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:11	116877/116877	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:11%20GMT	https://ergo.creativezeune.com/rent-a-bike/?add-to-cart=1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/rent-a-bike/indexa5d8.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:11	116889/116889	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:11%20GMT	https://ergo.creativezeune.com/rent-a-bike/?add-to-cart=1097	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/rent-a-bike/indexe783.html	(from https://ergo.creativezeune.com/rent-a-bike/)
15:49:13	2320/2320	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:49:14%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fevents%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed4cd0.json	(from https://ergo.creativezeune.com/events/)
15:49:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:49:14%20GMT	https://ergo.creativezeune.com/?p=520	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/indexc37e.html	(from https://ergo.creativezeune.com/events/)
15:49:16	2412/2412	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:49:17%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fevents%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed031c	(from https://ergo.creativezeune.com/events/)
15:49:18	16152/16152	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:18%20GMT	https://ergo.creativezeune.com/events/?amp=1	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/events/index5593.html	(from https://ergo.creativezeune.com/events/)
15:49:18	33471/33471	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2015:18:34%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-697.css?ver=1637248714	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-697cb92.css	(from https://ergo.creativezeune.com/contact/)
15:49:26	2959/2959	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:49:27%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/pages/693	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/pages/693.json	(from https://ergo.creativezeune.com/contact/)
15:49:27	130378/130378	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:49:27%20GMT	https://ergo.creativezeune.com/events/?add-to-cart=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/events/indexd57a.html	(from https://ergo.creativezeune.com/events/)
